driver,driver_number,team,lap_number,lap_time,sector1_time,sector2_time,sector3_time,speed_i1,speed_i2,speed_fl,speed_st,compound,tyre_life,fresh_tyre,position,pit_in_time,pit_out_time,track_status,is_personal_best,deleted,deleted_reason,lap_start_time,lap_end_time,air_temp,track_temp,humidity,pressure,wind_speed,wind_direction,rainfall,gp,year,session
STR,18,Aston Martin,54.0,80.571,20.602,38.634,21.335,178.0,179.0,272.0,273.0,SOFT,6.0,True,16.0,,,1,False,False,,10102.788,10183.359,21.9,42.8,59.0,1018.4,1.4,236,False,Monaco,2024,Race
STR,18,Aston Martin,55.0,79.963,21.262,37.584,21.117,186.0,185.0,260.0,262.0,SOFT,7.0,True,15.0,,,1,False,False,,10183.359,10263.322,21.7,42.4,60.0,1018.4,0.9,59,False,Monaco,2024,Race
STR,18,Aston Martin,56.0,77.279,20.547,35.89,20.842,200.0,188.0,259.0,278.0,SOFT,8.0,True,14.0,,,1,False,False,,10263.322,10340.601,21.6,42.2,60.0,1018.4,0.8,140,False,Monaco,2024,Race
STR,18,Aston Martin,57.0,76.914,20.106,35.937,20.871,202.0,188.0,261.0,281.0,SOFT,9.0,True,14.0,,,1,True,False,,10340.601,10417.515,21.7,42.4,59.0,1018.5,0.6,0,False,Monaco,2024,Race
STR,18,Aston Martin,58.0,77.156,20.193,36.244,20.719,198.0,191.0,260.0,281.0,SOFT,10.0,True,14.0,,,1,False,False,,10417.515,10494.671,21.6,41.9,61.0,1018.4,1.1,9,False,Monaco,2024,Race
STR,18,Aston Martin,59.0,76.71,19.891,35.991,20.828,200.0,189.0,263.0,281.0,SOFT,11.0,True,14.0,,,1,True,False,,10494.671,10571.381,21.5,42.3,61.0,1018.5,0.5,284,False,Monaco,2024,Race
STR,18,Aston Martin,60.0,77.326,20.162,36.547,20.617,196.0,189.0,271.0,278.0,SOFT,12.0,True,14.0,,,1,False,False,,10571.381,10648.707,21.6,42.3,60.0,1018.4,0.6,222,False,Monaco,2024,Race
STR,18,Aston Martin,61.0,78.298,20.494,36.945,20.859,190.0,185.0,274.0,283.0,SOFT,13.0,True,14.0,,,1,False,False,,10648.707,10727.005,21.8,42.0,59.0,1018.4,1.2,264,False,Monaco,2024,Race
STR,18,Aston Martin,62.0,79.07,20.936,37.065,21.069,189.0,186.0,273.0,283.0,SOFT,14.0,True,14.0,,,1,False,False,,10727.005,10806.075,22.0,42.0,60.0,1018.5,0.8,284,False,Monaco,2024,Race
STR,18,Aston Martin,63.0,79.1,20.758,36.95,21.392,194.0,184.0,272.0,283.0,SOFT,15.0,True,14.0,,,1,False,False,,10806.075,10885.175,21.9,41.2,60.0,1018.3,0.8,47,False,Monaco,2024,Race
STR,18,Aston Martin,64.0,78.425,20.463,36.961,21.001,194.0,187.0,273.0,282.0,SOFT,16.0,True,14.0,,,1,False,False,,10885.175,10963.6,21.9,41.7,59.0,1018.4,1.2,283,False,Monaco,2024,Race
STR,18,Aston Martin,65.0,78.732,20.644,37.021,21.067,196.0,187.0,270.0,282.0,SOFT,17.0,True,14.0,,,1,False,False,,10963.6,11042.332,22.0,41.7,59.0,1018.3,1.7,325,False,Monaco,2024,Race
STR,18,Aston Martin,66.0,78.748,20.611,37.007,21.13,199.0,189.0,271.0,281.0,SOFT,18.0,True,14.0,,,1,False,False,,11042.332,11121.08,22.0,41.6,60.0,1018.3,1.0,58,False,Monaco,2024,Race
STR,18,Aston Martin,67.0,78.636,20.703,36.929,21.004,196.0,186.0,270.0,281.0,SOFT,19.0,True,14.0,,,1,False,False,,11121.08,11199.716,21.8,40.9,60.0,1018.4,0.7,14,False,Monaco,2024,Race
STR,18,Aston Martin,68.0,78.057,20.359,36.667,21.031,198.0,187.0,270.0,281.0,SOFT,20.0,True,14.0,,,1,False,False,,11199.716,11277.773,21.8,41.6,60.0,1018.5,0.8,224,False,Monaco,2024,Race
STR,18,Aston Martin,69.0,78.275,20.38,36.796,21.099,197.0,186.0,264.0,281.0,SOFT,21.0,True,14.0,,,1,False,False,,11277.773,11356.048,21.8,41.6,60.0,1018.4,1.0,209,False,Monaco,2024,Race
STR,18,Aston Martin,70.0,78.557,20.529,37.064,20.964,194.0,191.0,271.0,281.0,SOFT,22.0,True,14.0,,,1,False,False,,11356.048,11434.605,21.7,41.1,60.0,1018.4,0.4,0,False,Monaco,2024,Race
STR,18,Aston Martin,71.0,78.464,20.412,36.958,21.094,200.0,189.0,263.0,281.0,SOFT,23.0,True,14.0,,,1,False,False,,11434.605,11513.069,21.6,40.5,62.0,1018.4,0.9,214,False,Monaco,2024,Race
STR,18,Aston Martin,72.0,78.332,20.367,37.025,20.94,197.0,189.0,262.0,280.0,SOFT,24.0,True,14.0,,,1,False,False,,11513.069,11591.401,21.6,40.5,61.0,1018.4,0.5,209,False,Monaco,2024,Race
STR,18,Aston Martin,73.0,80.709,20.332,39.233,21.144,199.0,189.0,262.0,281.0,SOFT,25.0,True,14.0,,,1,False,False,,11591.401,11672.11,21.7,40.8,61.0,1018.4,1.1,293,False,Monaco,2024,Race
STR,18,Aston Martin,74.0,78.23,20.371,36.747,21.112,195.0,189.0,263.0,280.0,SOFT,26.0,True,14.0,,,1,False,False,,11672.11,11750.34,21.7,40.6,61.0,1018.4,0.6,353,False,Monaco,2024,Race
STR,18,Aston Martin,75.0,78.511,20.386,37.011,21.114,197.0,187.0,264.0,282.0,SOFT,27.0,True,14.0,,,1,False,False,,11750.34,11828.851,21.7,40.6,61.0,1018.4,0.9,224,False,Monaco,2024,Race
STR,18,Aston Martin,76.0,78.623,20.405,37.002,21.216,194.0,188.0,243.0,281.0,SOFT,28.0,True,14.0,,,1,False,False,,11828.851,11907.474,21.8,40.9,61.0,1018.4,1.2,219,False,Monaco,2024,Race
TSU,22,RB,1.0,2488.609,,54.783,,163.0,61.0,,275.0,MEDIUM,1.0,True,8.0,3418.053,,1254,False,False,,3305.68,5794.562,21.6,48.4,66.0,1018.9,0.9,0,False,Monaco,2024,Race
TSU,22,RB,2.0,148.277,25.893,41.12,81.264,181.0,169.0,106.0,255.0,HARD,2.0,False,8.0,,5795.39,41,False,False,,5794.562,5942.839,21.5,48.1,65.0,1018.9,0.8,9,False,Monaco,2024,Race
TSU,22,RB,3.0,87.563,25.178,39.894,22.491,158.0,169.0,253.0,271.0,HARD,3.0,False,8.0,,,1,True,False,,5942.839,6030.402,21.6,48.6,66.0,1018.7,1.4,356,False,Monaco,2024,Race
TSU,22,RB,4.0,83.327,21.941,39.033,22.353,180.0,172.0,260.0,272.0,HARD,4.0,False,8.0,,,1,True,False,,6030.402,6113.729,21.7,49.2,63.0,1018.9,0.6,0,False,Monaco,2024,Race
TSU,22,RB,5.0,83.493,22.196,38.966,22.331,180.0,180.0,260.0,276.0,HARD,5.0,False,8.0,,,1,False,False,,6113.729,6197.222,21.7,48.8,63.0,1018.8,0.6,57,False,Monaco,2024,Race
TSU,22,RB,6.0,83.224,21.974,38.856,22.394,186.0,171.0,261.0,266.0,HARD,6.0,False,8.0,,,1,True,False,,6197.222,6280.446,21.6,48.2,64.0,1018.9,2.0,353,False,Monaco,2024,Race
TSU,22,RB,7.0,81.826,22.013,38.129,21.684,187.0,181.0,260.0,274.0,HARD,7.0,False,8.0,,,1,True,False,,6280.446,6362.272,21.8,48.7,64.0,1018.9,0.4,6,False,Monaco,2024,Race
TSU,22,RB,8.0,81.651,21.607,38.301,21.743,178.0,173.0,261.0,276.0,HARD,8.0,False,8.0,,,1,True,False,,6362.272,6443.923,21.8,48.0,64.0,1018.9,1.4,104,False,Monaco,2024,Race
TSU,22,RB,9.0,81.896,21.733,38.258,21.905,180.0,175.0,260.0,274.0,HARD,9.0,False,8.0,,,1,False,False,,6443.923,6525.819,21.9,47.9,63.0,1018.9,0.9,253,False,Monaco,2024,Race
TSU,22,RB,10.0,81.591,21.633,38.094,21.864,177.0,176.0,260.0,276.0,HARD,10.0,False,8.0,,,1,True,False,,6525.819,6607.41,22.1,47.4,65.0,1018.8,0.7,289,False,Monaco,2024,Race
TSU,22,RB,11.0,81.289,21.487,38.23,21.572,180.0,175.0,255.0,275.0,HARD,11.0,False,8.0,,,1,True,False,,6607.41,6688.699,22.1,47.9,63.0,1018.8,0.9,187,False,Monaco,2024,Race
TSU,22,RB,12.0,81.089,21.543,37.878,21.668,185.0,175.0,261.0,276.0,HARD,12.0,False,8.0,,,1,True,False,,6688.699,6769.788,22.3,47.3,63.0,1018.8,0.6,2,False,Monaco,2024,Race
TSU,22,RB,13.0,80.682,21.367,37.807,21.508,184.0,176.0,254.0,275.0,HARD,13.0,False,8.0,,,1,True,False,,6769.788,6850.47,22.1,47.2,64.0,1018.8,1.2,208,False,Monaco,2024,Race
TSU,22,RB,14.0,81.249,21.513,38.1,21.636,173.0,173.0,253.0,274.0,HARD,14.0,False,8.0,,,1,False,False,,6850.47,6931.719,22.0,47.1,62.0,1018.8,1.2,0,False,Monaco,2024,Race
TSU,22,RB,15.0,80.099,20.937,37.501,21.661,184.0,176.0,253.0,275.0,HARD,15.0,False,8.0,,,1,True,False,,6931.719,7011.818,22.0,47.1,62.0,1018.8,1.1,351,False,Monaco,2024,Race
TSU,22,RB,16.0,80.847,21.35,38.002,21.495,175.0,176.0,253.0,274.0,HARD,16.0,False,8.0,,,1,False,False,,7011.818,7092.665,22.0,46.0,64.0,1018.7,0.5,154,False,Monaco,2024,Race
TSU,22,RB,17.0,80.335,21.282,37.659,21.394,181.0,173.0,252.0,274.0,HARD,17.0,False,8.0,,,1,False,False,,7092.665,7173.0,21.8,46.1,64.0,1018.8,1.3,8,False,Monaco,2024,Race
TSU,22,RB,18.0,80.612,21.336,37.629,21.647,181.0,174.0,252.0,273.0,HARD,18.0,False,8.0,,,1,False,False,,7173.0,7253.612,21.7,47.2,63.0,1018.7,0.8,101,False,Monaco,2024,Race
TSU,22,RB,19.0,80.77,21.296,37.813,21.661,177.0,173.0,251.0,273.0,HARD,19.0,False,8.0,,,1,False,False,,7253.612,7334.382,21.8,46.7,61.0,1018.6,0.7,221,False,Monaco,2024,Race
TSU,22,RB,20.0,79.991,21.29,37.392,21.309,189.0,178.0,254.0,274.0,HARD,20.0,False,8.0,,,1,True,False,,7334.382,7414.373,21.9,46.6,61.0,1018.8,1.3,36,False,Monaco,2024,Race
TSU,22,RB,21.0,80.557,21.256,37.782,21.519,185.0,175.0,252.0,273.0,HARD,21.0,False,8.0,,,1,False,False,,7414.373,7494.93,21.9,45.8,64.0,1018.7,1.3,0,False,Monaco,2024,Race
TSU,22,RB,22.0,80.875,21.371,37.821,21.683,183.0,174.0,251.0,272.0,HARD,22.0,False,8.0,,,1,False,False,,7494.93,7575.805,21.8,45.9,65.0,1018.8,1.6,273,False,Monaco,2024,Race
TSU,22,RB,23.0,80.45,21.248,37.823,21.379,188.0,174.0,252.0,272.0,HARD,23.0,False,8.0,,,1,False,False,,7575.805,7656.255,21.8,45.9,65.0,1018.8,0.5,198,False,Monaco,2024,Race
TSU,22,RB,24.0,80.386,21.078,37.672,21.636,187.0,175.0,252.0,271.0,HARD,24.0,False,8.0,,,1,False,False,,7656.255,7736.641,21.8,46.3,64.0,1018.7,1.4,272,False,Monaco,2024,Race
TSU,22,RB,25.0,80.329,21.288,37.466,21.575,184.0,172.0,251.0,273.0,HARD,25.0,False,8.0,,,1,False,False,,7736.641,7816.97,21.7,45.7,63.0,1018.7,0.9,183,False,Monaco,2024,Race
TSU,22,RB,26.0,80.448,21.082,37.707,21.659,184.0,176.0,249.0,272.0,HARD,26.0,False,8.0,,,1,False,False,,7816.97,7897.418,21.7,45.7,62.0,1018.6,1.3,325,False,Monaco,2024,Race
TSU,22,RB,27.0,80.286,21.129,37.549,21.608,181.0,172.0,250.0,270.0,HARD,27.0,False,8.0,,,1,False,False,,7897.418,7977.704,21.9,46.0,63.0,1018.6,0.6,296,False,Monaco,2024,Race
TSU,22,RB,28.0,80.184,21.183,37.528,21.473,185.0,177.0,252.0,271.0,HARD,28.0,False,8.0,,,1,False,False,,7977.704,8057.888,21.9,46.0,62.0,1018.6,1.0,213,False,Monaco,2024,Race
TSU,22,RB,29.0,79.837,21.149,37.32,21.368,180.0,175.0,253.0,274.0,HARD,29.0,False,8.0,,,1,True,False,,8057.888,8137.725,22.0,45.6,63.0,1018.5,1.7,215,False,Monaco,2024,Race
TSU,22,RB,30.0,80.495,21.124,37.673,21.698,181.0,174.0,249.0,271.0,HARD,30.0,False,8.0,,,1,False,False,,8137.725,8218.22,22.0,46.4,61.0,1018.6,0.6,265,False,Monaco,2024,Race
TSU,22,RB,31.0,80.19,21.26,37.446,21.484,182.0,180.0,251.0,272.0,HARD,31.0,False,8.0,,,1,False,False,,8218.22,8298.41,22.1,45.5,61.0,1018.6,0.4,217,False,Monaco,2024,Race
TSU,22,RB,32.0,81.023,21.281,37.967,21.775,177.0,175.0,251.0,269.0,HARD,32.0,False,8.0,,,1,False,False,,8298.41,8379.433,22.0,45.5,61.0,1018.6,0.9,237,False,Monaco,2024,Race
TSU,22,RB,33.0,80.749,21.333,37.827,21.589,178.0,179.0,251.0,270.0,HARD,33.0,False,8.0,,,1,False,False,,8379.433,8460.182,21.9,45.9,62.0,1018.6,0.9,269,False,Monaco,2024,Race
TSU,22,RB,34.0,79.153,20.994,37.077,21.082,191.0,181.0,254.0,271.0,HARD,34.0,False,8.0,,,1,True,False,,8460.182,8539.335,22.0,45.9,61.0,1018.5,1.0,268,False,Monaco,2024,Race
TSU,22,RB,35.0,78.973,20.721,37.12,21.132,192.0,177.0,254.0,272.0,HARD,35.0,False,8.0,,,1,True,False,,8539.335,8618.308,22.0,45.1,62.0,1018.6,0.9,0,False,Monaco,2024,Race
TSU,22,RB,36.0,79.472,20.987,37.275,21.21,192.0,180.0,252.0,272.0,HARD,36.0,False,8.0,,,1,False,False,,8618.308,8697.78,21.8,44.4,64.0,1018.5,1.2,234,False,Monaco,2024,Race
TSU,22,RB,37.0,80.071,20.937,37.456,21.678,186.0,178.0,251.0,271.0,HARD,37.0,False,8.0,,,1,False,False,,8697.78,8777.851,21.7,44.4,63.0,1018.5,1.5,305,False,Monaco,2024,Race
TSU,22,RB,38.0,80.117,21.072,37.534,21.511,186.0,173.0,252.0,270.0,HARD,38.0,False,8.0,,,1,False,False,,8777.851,8857.968,21.8,44.5,63.0,1018.5,1.0,271,False,Monaco,2024,Race
TSU,22,RB,39.0,79.855,20.936,37.401,21.518,186.0,175.0,251.0,271.0,HARD,39.0,False,8.0,,,1,False,False,,8857.968,8937.823,21.8,44.7,62.0,1018.6,0.5,0,False,Monaco,2024,Race
TSU,22,RB,40.0,79.745,20.967,37.353,21.425,186.0,174.0,251.0,271.0,HARD,40.0,False,8.0,,,1,False,False,,8937.823,9017.568,21.9,44.4,61.0,1018.6,0.8,269,False,Monaco,2024,Race
TSU,22,RB,41.0,80.772,20.821,38.018,21.933,183.0,172.0,249.0,264.0,HARD,41.0,False,8.0,,,1,False,False,,9017.568,9098.34,22.0,44.4,60.0,1018.5,0.8,111,False,Monaco,2024,Race
TSU,22,RB,42.0,80.32,21.13,37.58,21.61,182.0,174.0,251.0,269.0,HARD,42.0,False,8.0,,,1,False,False,,9098.34,9178.66,21.9,44.7,61.0,1018.5,0.5,0,False,Monaco,2024,Race
TSU,22,RB,43.0,80.135,21.002,37.553,21.58,183.0,175.0,251.0,270.0,HARD,43.0,False,8.0,,,1,False,False,,9178.66,9258.795,21.9,44.8,59.0,1018.5,0.9,0,False,Monaco,2024,Race
TSU,22,RB,44.0,80.394,20.771,37.723,21.9,187.0,175.0,250.0,268.0,HARD,44.0,False,8.0,,,1,False,False,,9258.795,9339.189,21.9,44.8,59.0,1018.6,1.0,227,False,Monaco,2024,Race
TSU,22,RB,45.0,80.144,20.924,37.506,21.714,187.0,174.0,250.0,269.0,HARD,45.0,False,8.0,,,1,False,False,,9339.189,9419.333,22.0,44.2,58.0,1018.5,0.8,206,False,Monaco,2024,Race
TSU,22,RB,46.0,80.294,20.841,37.681,21.772,189.0,174.0,249.0,270.0,HARD,46.0,False,8.0,,,1,False,False,,9419.333,9499.627,21.9,44.5,57.0,1018.3,1.8,203,False,Monaco,2024,Race
TSU,22,RB,47.0,80.426,20.968,37.592,21.866,186.0,174.0,249.0,270.0,HARD,47.0,False,8.0,,,1,False,False,,9499.627,9580.053,22.0,44.5,58.0,1018.4,1.8,276,False,Monaco,2024,Race
TSU,22,RB,48.0,80.543,20.994,37.876,21.673,187.0,176.0,250.0,268.0,HARD,48.0,False,8.0,,,1,False,False,,9580.053,9660.596,22.0,43.8,58.0,1018.4,1.1,218,False,Monaco,2024,Race
TSU,22,RB,49.0,80.109,20.826,37.5,21.783,186.0,175.0,251.0,269.0,HARD,49.0,False,8.0,,,1,False,False,,9660.596,9740.705,22.0,43.7,57.0,1018.4,1.7,0,False,Monaco,2024,Race
TSU,22,RB,50.0,79.553,21.074,37.375,21.104,186.0,180.0,253.0,271.0,HARD,50.0,False,8.0,,,1,False,False,,9740.705,9820.258,21.9,43.7,58.0,1018.5,1.0,354,False,Monaco,2024,Race
TSU,22,RB,51.0,78.64,20.706,36.933,21.001,187.0,186.0,251.0,272.0,HARD,51.0,False,8.0,,,1,True,False,,9820.258,9898.898,21.8,43.0,58.0,1018.6,0.7,200,False,Monaco,2024,Race
TSU,22,RB,52.0,80.114,20.817,37.528,21.769,182.0,178.0,251.0,270.0,HARD,52.0,False,8.0,,,12,False,False,,9898.898,9979.012,21.8,43.2,57.0,1018.5,1.0,52,False,Monaco,2024,Race
TSU,22,RB,53.0,79.854,20.913,37.43,21.511,188.0,181.0,250.0,270.0,HARD,53.0,False,8.0,,,1,False,False,,9979.012,10058.866,21.9,43.2,58.0,1018.5,0.8,321,False,Monaco,2024,Race
TSU,22,RB,54.0,85.77,21.185,41.211,23.374,185.0,161.0,202.0,269.0,HARD,54.0,False,8.0,,,1,False,False,,10058.866,10144.636,21.9,42.8,59.0,1018.4,1.4,236,False,Monaco,2024,Race
TSU,22,RB,55.0,79.781,21.418,37.189,21.174,185.0,184.0,257.0,278.0,HARD,55.0,False,8.0,,,1,False,False,,10144.636,10224.417,21.7,42.5,59.0,1018.4,1.1,0,False,Monaco,2024,Race
TSU,22,RB,56.0,78.502,20.645,36.898,20.959,192.0,189.0,256.0,276.0,HARD,56.0,False,8.0,,,1,True,False,,10224.417,10302.919,21.7,42.4,60.0,1018.4,0.9,59,False,Monaco,2024,Race
TSU,22,RB,57.0,78.499,20.624,36.856,21.019,187.0,182.0,255.0,276.0,HARD,57.0,False,8.0,,,1,True,False,,10302.919,10381.418,21.7,42.4,59.0,1018.5,0.6,0,False,Monaco,2024,Race
TSU,22,RB,58.0,78.737,20.615,36.951,21.171,193.0,178.0,256.0,276.0,HARD,58.0,False,8.0,,,1,False,False,,10381.418,10460.155,21.8,42.2,60.0,1018.5,1.2,30,False,Monaco,2024,Race
TSU,22,RB,59.0,78.035,20.382,36.572,21.081,191.0,181.0,255.0,276.0,HARD,59.0,False,8.0,,,1,True,False,,10460.155,10538.19,21.6,41.9,61.0,1018.4,1.1,9,False,Monaco,2024,Race
TSU,22,RB,60.0,79.659,21.295,37.031,21.333,191.0,178.0,256.0,276.0,HARD,60.0,False,8.0,,,1,False,False,,10538.19,10617.849,21.6,42.3,60.0,1018.4,0.6,222,False,Monaco,2024,Race
TSU,22,RB,61.0,80.298,21.322,37.502,21.474,194.0,176.0,255.0,274.0,HARD,61.0,False,8.0,,,1,False,False,,10617.849,10698.147,21.6,42.0,60.0,1018.4,0.9,241,False,Monaco,2024,Race
TSU,22,RB,62.0,79.375,20.875,37.089,21.411,195.0,172.0,254.0,275.0,HARD,62.0,False,8.0,,,1,False,False,,10698.147,10777.522,21.8,42.0,59.0,1018.4,1.2,264,False,Monaco,2024,Race
TSU,22,RB,63.0,83.218,22.87,38.824,21.524,182.0,169.0,255.0,275.0,HARD,63.0,False,8.0,,,1,False,False,,10777.522,10860.74,21.9,41.2,60.0,1018.3,0.8,47,False,Monaco,2024,Race
TSU,22,RB,64.0,77.631,20.273,36.546,20.812,199.0,188.0,256.0,276.0,HARD,64.0,False,8.0,,,1,True,False,,10860.74,10938.371,21.9,42.0,60.0,1018.4,0.9,215,False,Monaco,2024,Race
TSU,22,RB,65.0,77.019,20.151,36.176,20.692,200.0,189.0,255.0,276.0,HARD,65.0,False,8.0,,,1,True,False,,10938.371,11015.39,21.9,41.7,59.0,1018.4,1.2,283,False,Monaco,2024,Race
TSU,22,RB,66.0,78.197,20.092,36.571,21.534,198.0,178.0,254.0,276.0,HARD,66.0,False,8.0,,,1,False,False,,11015.39,11093.587,22.0,41.6,60.0,1018.3,1.0,58,False,Monaco,2024,Race
TSU,22,RB,67.0,78.148,20.481,36.615,21.052,196.0,180.0,256.0,275.0,HARD,67.0,False,8.0,,,1,False,False,,11093.587,11171.735,21.8,40.9,60.0,1018.4,0.7,14,False,Monaco,2024,Race
TSU,22,RB,68.0,78.209,20.457,36.685,21.067,197.0,181.0,255.0,276.0,HARD,68.0,False,8.0,,,1,False,False,,11171.735,11249.944,21.7,41.1,61.0,1018.4,0.8,229,False,Monaco,2024,Race
TSU,22,RB,69.0,80.032,21.076,37.805,21.151,192.0,178.0,257.0,273.0,HARD,69.0,False,8.0,,,1,False,False,,11249.944,11329.976,21.8,41.6,60.0,1018.4,1.0,209,False,Monaco,2024,Race
TSU,22,RB,70.0,79.347,20.939,37.082,21.326,187.0,181.0,255.0,273.0,HARD,70.0,False,8.0,,,1,False,False,,11329.976,11409.323,21.7,41.1,60.0,1018.4,0.4,0,False,Monaco,2024,Race
TSU,22,RB,71.0,78.258,21.008,36.627,20.623,188.0,194.0,255.0,274.0,HARD,71.0,False,8.0,,,1,False,False,,11409.323,11487.581,21.6,41.0,61.0,1018.4,0.7,58,False,Monaco,2024,Race
TSU,22,RB,72.0,77.079,20.332,36.338,20.409,191.0,191.0,255.0,273.0,HARD,72.0,False,8.0,,,1,False,False,,11487.581,11564.66,21.6,40.5,61.0,1018.4,0.5,209,False,Monaco,2024,Race
TSU,22,RB,73.0,75.955,19.812,35.754,20.389,210.0,193.0,256.0,273.0,HARD,73.0,False,8.0,,,1,True,False,,11564.66,11640.615,21.7,40.8,61.0,1018.4,1.1,293,False,Monaco,2024,Race
TSU,22,RB,74.0,75.462,19.778,35.445,20.239,207.0,195.0,256.0,274.0,HARD,74.0,False,8.0,,,1,True,False,,11640.615,11716.077,21.7,40.8,61.0,1018.4,0.7,214,False,Monaco,2024,Race
TSU,22,RB,75.0,74.992,19.571,35.257,20.164,210.0,195.0,257.0,275.0,HARD,75.0,False,8.0,,,1,True,False,,11716.077,11791.069,21.7,40.6,61.0,1018.4,0.6,353,False,Monaco,2024,Race
TSU,22,RB,76.0,75.205,19.626,35.387,20.192,213.0,194.0,257.0,275.0,HARD,76.0,False,8.0,,,1,False,False,,11791.069,11866.274,21.8,40.9,61.0,1018.4,1.2,219,False,Monaco,2024,Race
TSU,22,RB,77.0,74.72,19.503,35.233,19.984,214.0,195.0,257.0,275.0,HARD,77.0,False,8.0,,,1,True,False,,11866.274,11940.994,21.8,40.9,61.0,1018.4,0.8,284,False,Monaco,2024,Race
VER,1,Red Bull Racing,1.0,2478.944,,50.381,,162.0,68.0,,274.0,HARD,1.0,True,6.0,3413.182,,1254,False,False,,3305.68,5785.073,21.6,48.4,66.0,1018.9,0.9,0,False,Monaco,2024,Race
VER,1,Red Bull Racing,2.0,,24.134,38.218,95.091,189.0,185.0,78.0,255.0,MEDIUM,1.0,True,6.0,,5785.661,14,False,False,,5754.733,5942.34,21.5,49.3,64.0,1018.9,1.5,348,False,Monaco,2024,Race
VER,1,Red Bull Racing,3.0,85.744,24.715,38.86,22.169,169.0,179.0,256.0,266.0,MEDIUM,2.0,True,6.0,,,1,True,False,,5942.34,6028.084,21.6,48.6,66.0,1018.7,1.4,356,False,Monaco,2024,Race
VER,1,Red Bull Racing,4.0,83.275,21.947,38.888,22.44,166.0,173.0,256.0,262.0,MEDIUM,3.0,True,6.0,,,1,True,False,,6028.084,6111.359,21.7,49.2,63.0,1018.9,0.6,0,False,Monaco,2024,Race
VER,1,Red Bull Racing,5.0,83.4,22.318,38.953,22.129,160.0,172.0,256.0,259.0,MEDIUM,4.0,True,6.0,,,1,False,False,,6111.359,6194.759,21.7,48.8,63.0,1018.8,0.6,57,False,Monaco,2024,Race
VER,1,Red Bull Racing,6.0,83.787,21.761,39.71,22.316,166.0,172.0,254.0,258.0,MEDIUM,5.0,True,6.0,,,1,False,False,,6194.759,6278.546,21.6,48.2,64.0,1018.9,2.0,353,False,Monaco,2024,Race
VER,1,Red Bull Racing,7.0,81.283,21.383,38.2,21.7,168.0,172.0,256.0,263.0,MEDIUM,6.0,True,6.0,,,1,True,False,,6278.546,6359.829,21.8,48.7,64.0,1018.9,0.4,6,False,Monaco,2024,Race
VER,1,Red Bull Racing,8.0,81.657,21.194,38.504,21.959,169.0,176.0,254.0,262.0,MEDIUM,7.0,True,6.0,,,1,False,False,,6359.829,6441.486,21.8,48.0,64.0,1018.9,1.4,104,False,Monaco,2024,Race
VER,1,Red Bull Racing,9.0,81.74,21.492,38.489,21.759,173.0,177.0,254.0,263.0,MEDIUM,8.0,True,6.0,,,1,False,False,,6441.486,6523.226,21.9,47.9,63.0,1018.9,0.9,253,False,Monaco,2024,Race
VER,1,Red Bull Racing,10.0,81.244,21.172,38.177,21.895,168.0,179.0,255.0,263.0,MEDIUM,9.0,True,6.0,,,1,True,False,,6523.226,6604.47,22.1,47.4,65.0,1018.8,0.7,289,False,Monaco,2024,Race
VER,1,Red Bull Racing,11.0,81.492,21.223,38.28,21.989,175.0,174.0,254.0,259.0,MEDIUM,10.0,True,6.0,,,1,False,False,,6604.47,6685.962,22.1,47.9,63.0,1018.8,0.9,187,False,Monaco,2024,Race
VER,1,Red Bull Racing,12.0,80.659,21.27,37.879,21.51,175.0,181.0,254.0,263.0,MEDIUM,11.0,True,6.0,,,1,True,False,,6685.962,6766.621,22.3,47.3,63.0,1018.8,0.6,2,False,Monaco,2024,Race
VER,1,Red Bull Racing,13.0,79.904,20.858,37.533,21.513,176.0,175.0,256.0,261.0,MEDIUM,12.0,True,6.0,,,1,True,False,,6766.621,6846.525,22.1,47.2,64.0,1018.8,1.2,208,False,Monaco,2024,Race
VER,1,Red Bull Racing,14.0,79.723,20.849,37.408,21.466,175.0,181.0,255.0,264.0,MEDIUM,13.0,True,6.0,,,1,True,False,,6846.525,6926.248,22.0,47.1,62.0,1018.8,1.2,0,False,Monaco,2024,Race
VER,1,Red Bull Racing,15.0,80.37,20.949,37.792,21.629,172.0,182.0,255.0,263.0,MEDIUM,14.0,True,6.0,,,1,False,False,,6926.248,7006.618,22.0,47.1,62.0,1018.8,1.1,351,False,Monaco,2024,Race
VER,1,Red Bull Racing,16.0,80.287,21.059,37.755,21.473,166.0,180.0,256.0,260.0,MEDIUM,15.0,True,6.0,,,1,False,False,,7006.618,7086.905,22.0,46.0,64.0,1018.7,0.5,154,False,Monaco,2024,Race
VER,1,Red Bull Racing,17.0,79.898,20.952,37.61,21.336,172.0,182.0,255.0,261.0,MEDIUM,16.0,True,6.0,,,1,False,False,,7086.905,7166.803,21.8,46.1,64.0,1018.8,1.3,8,False,Monaco,2024,Race
VER,1,Red Bull Racing,18.0,79.58,21.012,37.408,21.16,179.0,185.0,256.0,265.0,MEDIUM,17.0,True,6.0,,,1,True,False,,7166.803,7246.383,21.7,47.2,63.0,1018.7,0.8,101,False,Monaco,2024,Race
VER,1,Red Bull Racing,19.0,80.171,21.034,37.869,21.268,172.0,184.0,256.0,264.0,MEDIUM,18.0,True,6.0,,,1,False,False,,7246.383,7326.554,21.8,46.7,61.0,1018.6,0.7,221,False,Monaco,2024,Race
